session_id,trial_id,repetition,label,sample,time_s,adc
20260914_141144_206684,1,1,REST,133,0.133,1134
20260914_141144_206684,1,1,REST,134,0.134,1124
20260914_141144_206684,1,1,REST,135,0.135,1136
20260914_141144_206684,1,1,REST,136,0.136,1138
20260914_141144_206684,1,1,REST,137,0.137,1140
20260914_141144_206684,1,1,REST,138,0.138,1139
20260914_141144_206684,1,1,REST,139,0.139,1138
20260914_141144_206684,1,1,REST,140,0.14,1137
20260914_141144_206684,1,1,REST,141,0.141,1136
20260914_141144_206684,1,1,REST,142,0.142,1133
20260914_141144_206684,1,1,REST,143,0.143,1135
20260914_141144_206684,1,1,REST,144,0.144,1135
20260914_141144_206684,1,1,REST,145,0.145,1135
20260914_141144_206684,1,1,REST,146,0.146,1131
20260914_141144_206684,1,1,REST,147,0.147,1136
20260914_141144_206684,1,1,REST,148,0.148,1137
20260914_141144_206684,1,1,REST,149,0.149,1137
20260914_141144_206684,1,1,REST,150,0.15,1138
20260914_141144_206684,1,1,REST,151,0.151,1140
20260914_141144_206684,1,1,REST,152,0.152,1136
20260914_141144_206684,1,1,REST,153,0.153,1146
20260914_141144_206684,1,1,REST,154,0.154,1136
20260914_141144_206684,1,1,REST,155,0.155,1136
20260914_141144_206684,1,1,REST,156,0.156,1136
20260914_141144_206684,1,1,REST,157,0.157,1134
20260914_141144_206684,1,1,REST,158,0.158,1138
20260914_141144_206684,1,1,REST,159,0.159,1139
20260914_141144_206684,1,1,REST,160,0.16,1131
20260914_141144_206684,1,1,REST,161,0.161,1131
20260914_141144_206684,1,1,REST,162,0.162,1134
20260914_141144_206684,1,1,REST,163,0.163,1117
20260914_141144_206684,1,1,REST,164,0.164,1142
20260914_141144_206684,1,1,REST,165,0.165,1135
20260914_141144_206684,1,1,REST,166,0.166,1143
20260914_141144_206684,1,1,REST,167,0.167,1133
20260914_141144_206684,1,1,REST,168,0.168,1149
20260914_141144_206684,1,1,REST,169,0.169,1135
20260914_141144_206684,1,1,REST,170,0.17,1135
20260914_141144_206684,1,1,REST,171,0.171,1140
20260914_141144_206684,1,1,REST,172,0.172,1136
20260914_141144_206684,1,1,REST,173,0.173,1137
20260914_141144_206684,1,1,REST,174,0.174,1142
20260914_141144_206684,1,1,REST,175,0.175,1136
20260914_141144_206684,1,1,REST,176,0.176,1135
20260914_141144_206684,1,1,REST,177,0.177,1141
20260914_141144_206684,1,1,REST,178,0.178,1136
20260914_141144_206684,1,1,REST,179,0.179,1154
20260914_141144_206684,1,1,REST,180,0.18,1137
20260914_141144_206684,1,1,REST,181,0.181,1143
20260914_141144_206684,1,1,REST,182,0.182,1158
20260914_141144_206684,1,1,REST,183,0.183,1150
20260914_141144_206684,1,1,REST,184,0.184,1152
20260914_141144_206684,1,1,REST,185,0.185,1145
20260914_141144_206684,1,1,REST,186,0.186,1139
20260914_141144_206684,1,1,REST,187,0.187,1136
20260914_141144_206684,1,1,REST,188,0.188,1142
20260914_141144_206684,1,1,REST,189,0.189,1138
20260914_141144_206684,1,1,REST,190,0.19,1145
20260914_141144_206684,1,1,REST,191,0.191,1137
20260914_141144_206684,1,1,REST,192,0.192,1147
20260914_141144_206684,1,1,REST,193,0.193,1143
20260914_141144_206684,1,1,REST,194,0.194,1139
20260914_141144_206684,1,1,REST,195,0.195,1137
20260914_141144_206684,1,1,REST,196,0.196,1136
20260914_141144_206684,1,1,REST,197,0.197,1129
20260914_141144_206684,1,1,REST,198,0.198,1134
20260914_141144_206684,1,1,REST,199,0.199,1136
20260914_141144_206684,1,1,REST,200,0.2,1131
20260914_141144_206684,1,1,REST,201,0.201,1136
20260914_141144_206684,1,1,REST,202,0.202,1136
20260914_141144_206684,1,1,REST,203,0.203,1134
20260914_141144_206684,1,1,REST,204,0.204,1136
20260914_141144_206684,1,1,REST,205,0.205,1136
20260914_141144_206684,1,1,REST,206,0.206,1138
20260914_141144_206684,1,1,REST,207,0.207,1137
20260914_141144_206684,1,1,REST,208,0.208,1147
20260914_141144_206684,1,1,REST,209,0.209,1136
20260914_141144_206684,1,1,REST,210,0.21,1137
20260914_141144_206684,1,1,REST,211,0.211,1139
20260914_141144_206684,1,1,REST,212,0.212,1138
20260914_141144_206684,1,1,REST,213,0.213,1141
20260914_141144_206684,1,1,REST,214,0.214,1137
20260914_141144_206684,1,1,REST,215,0.215,1147
20260914_141144_206684,1,1,REST,216,0.216,1149
20260914_141144_206684,1,1,REST,217,0.217,1141
20260914_141144_206684,1,1,REST,218,0.218,1136
20260914_141144_206684,1,1,REST,219,0.219,1168
20260914_141144_206684,1,1,REST,220,0.22,1163
20260914_141144_206684,1,1,REST,221,0.221,1147
20260914_141144_206684,1,1,REST,222,0.222,1136
20260914_141144_206684,1,1,REST,223,0.223,1157
20260914_141144_206684,1,1,REST,224,0.224,1137
20260914_141144_206684,1,1,REST,225,0.225,1138
20260914_141144_206684,1,1,REST,226,0.226,1136
20260914_141144_206684,1,1,REST,227,0.227,1137
20260914_141144_206684,1,1,REST,228,0.228,1150
20260914_141144_206684,1,1,REST,229,0.229,1138
20260914_141144_206684,1,1,REST,230,0.23,1147
20260914_141144_206684,1,1,REST,231,0.231,1137
20260914_141144_206684,1,1,REST,232,0.232,1120
20260914_141144_206684,1,1,REST,233,0.233,1135
20260914_141144_206684,1,1,REST,234,0.234,1107
20260914_141144_206684,1,1,REST,235,0.235,1136
20260914_141144_206684,1,1,REST,236,0.236,1136
20260914_141144_206684,1,1,REST,237,0.237,1136
20260914_141144_206684,1,1,REST,238,0.238,1136
20260914_141144_206684,1,1,REST,239,0.239,1139
20260914_141144_206684,1,1,REST,240,0.24,1141
20260914_141144_206684,1,1,REST,241,0.241,1140
20260914_141144_206684,1,1,REST,242,0.242,1139
20260914_141144_206684,1,1,REST,243,0.243,1133
20260914_141144_206684,1,1,REST,244,0.244,1136
20260914_141144_206684,1,1,REST,245,0.245,1136
20260914_141144_206684,1,1,REST,246,0.246,1139
20260914_141144_206684,1,1,REST,247,0.247,1149
20260914_141144_206684,1,1,REST,248,0.248,1136
20260914_141144_206684,1,1,REST,249,0.249,1165
20260914_141144_206684,1,1,REST,250,0.25,1138
20260914_141144_206684,1,1,REST,251,0.251,1141
20260914_141144_206684,1,1,REST,252,0.252,1150
20260914_141144_206684,1,1,REST,253,0.253,1137
20260914_141144_206684,1,1,REST,254,0.254,1140
20260914_141144_206684,1,1,REST,255,0.255,1139
20260914_141144_206684,1,1,REST,256,0.256,1142
20260914_141144_206684,1,1,REST,257,0.257,1136
20260914_141144_206684,1,1,REST,258,0.258,1133
20260914_141144_206684,1,1,REST,259,0.259,1142
20260914_141144_206684,1,1,REST,260,0.26,1139
20260914_141144_206684,1,1,REST,261,0.261,1136
20260914_141144_206684,1,1,REST,262,0.262,1139
20260914_141144_206684,1,1,REST,263,0.263,1137
20260914_141144_206684,1,1,REST,264,0.264,1131
20260914_141144_206684,1,1,REST,265,0.265,1136
20260914_141144_206684,1,1,REST,266,0.266,1172
20260914_141144_206684,1,1,REST,267,0.267,1136
20260914_141144_206684,1,1,REST,268,0.268,1153
20260914_141144_206684,1,1,REST,269,0.269,1152
20260914_141144_206684,1,1,REST,270,0.27,1137
20260914_141144_206684,1,1,REST,271,0.271,1154
20260914_141144_206684,1,1,REST,272,0.272,1143
20260914_141144_206684,1,1,REST,273,0.273,1143
20260914_141144_206684,1,1,REST,274,0.274,1136
20260914_141144_206684,1,1,REST,275,0.275,1136
20260914_141144_206684,1,1,REST,276,0.276,1136
20260914_141144_206684,1,1,REST,277,0.277,1139
20260914_141144_206684,1,1,REST,278,0.278,1143
20260914_141144_206684,1,1,REST,279,0.279,1130
20260914_141144_206684,1,1,REST,280,0.28,1136
20260914_141144_206684,1,1,REST,281,0.281,1143
20260914_141144_206684,1,1,REST,282,0.282,1142
20260914_141144_206684,1,1,REST,283,0.283,1137
20260914_141144_206684,1,1,REST,284,0.284,1142
20260914_141144_206684,1,1,REST,285,0.285,1136
20260914_141144_206684,1,1,REST,286,0.286,1137
20260914_141144_206684,1,1,REST,287,0.287,1153
20260914_141144_206684,1,1,REST,288,0.288,1140
20260914_141144_206684,1,1,REST,289,0.289,1136
20260914_141144_206684,1,1,REST,290,0.29,1139
20260914_141144_206684,1,1,REST,291,0.291,1142
20260914_141144_206684,1,1,REST,292,0.292,1142
20260914_141144_206684,1,1,REST,293,0.293,1138
20260914_141144_206684,1,1,REST,294,0.294,1137
20260914_141144_206684,1,1,REST,295,0.295,1137
20260914_141144_206684,1,1,REST,296,0.296,1145
20260914_141144_206684,1,1,REST,297,0.297,1140
20260914_141144_206684,1,1,REST,298,0.298,1140
20260914_141144_206684,1,1,REST,299,0.299,1139
20260914_141144_206684,1,1,REST,300,0.3,1141
20260914_141144_206684,1,1,REST,301,0.301,1143
20260914_141144_206684,1,1,REST,302,0.302,1136
20260914_141144_206684,1,1,REST,303,0.303,1123
20260914_141144_206684,1,1,REST,304,0.304,1136
20260914_141144_206684,1,1,REST,305,0.305,1129
20260914_141144_206684,1,1,REST,306,0.306,1129
20260914_141144_206684,1,1,REST,307,0.307,1124
20260914_141144_206684,1,1,REST,308,0.308,1137
20260914_141144_206684,1,1,REST,309,0.309,1141
20260914_141144_206684,1,1,REST,310,0.31,1147
20260914_141144_206684,1,1,REST,311,0.311,1137
20260914_141144_206684,1,1,REST,312,0.312,1138
20260914_141144_206684,1,1,REST,313,0.313,1141
20260914_141144_206684,1,1,REST,314,0.314,1136
20260914_141144_206684,1,1,REST,315,0.315,1138
20260914_141144_206684,1,1,REST,316,0.316,1137
20260914_141144_206684,1,1,REST,317,0.317,1136
20260914_141144_206684,1,1,REST,318,0.318,1136
20260914_141144_206684,1,1,REST,319,0.319,1134
20260914_141144_206684,1,1,REST,320,0.32,1133
20260914_141144_206684,1,1,REST,321,0.321,1147
20260914_141144_206684,1,1,REST,322,0.322,1151
20260914_141144_206684,1,1,REST,323,0.323,1143
20260914_141144_206684,1,1,REST,324,0.324,1159
20260914_141144_206684,1,1,REST,325,0.325,1152
20260914_141144_206684,1,1,REST,326,0.326,1141
20260914_141144_206684,1,1,REST,327,0.327,1138
20260914_141144_206684,1,1,REST,328,0.328,1138
20260914_141144_206684,1,1,REST,329,0.329,1143
20260914_141144_206684,1,1,REST,330,0.33,1115
20260914_141144_206684,1,1,REST,331,0.331,1139
20260914_141144_206684,1,1,REST,332,0.332,1142
20260914_141144_206684,1,1,REST,333,0.333,1147
20260914_141144_206684,1,1,REST,334,0.334,1139
20260914_141144_206684,1,1,REST,335,0.335,1145
20260914_141144_206684,1,1,REST,336,0.336,1142
20260914_141144_206684,1,1,REST,337,0.337,1142
20260914_141144_206684,1,1,REST,338,0.338,1143
20260914_141144_206684,1,1,REST,339,0.339,1123
20260914_141144_206684,1,1,REST,340,0.34,1136
20260914_141144_206684,1,1,REST,341,0.341,1137
20260914_141144_206684,1,1,REST,342,0.342,1127
20260914_141144_206684,1,1,REST,343,0.343,1104
20260914_141144_206684,1,1,REST,344,0.344,1134
20260914_141144_206684,1,1,REST,345,0.345,1135
20260914_141144_206684,1,1,REST,346,0.346,1135
20260914_141144_206684,1,1,REST,347,0.347,1140
20260914_141144_206684,1,1,REST,348,0.348,1147
20260914_141144_206684,1,1,REST,349,0.349,1147
20260914_141144_206684,1,1,REST,350,0.35,1144
20260914_141144_206684,1,1,REST,351,0.351,1141
20260914_141144_206684,1,1,REST,352,0.352,1135
20260914_141144_206684,1,1,REST,353,0.353,1136
20260914_141144_206684,1,1,REST,354,0.354,1136
20260914_141144_206684,1,1,REST,355,0.355,1138
20260914_141144_206684,1,1,REST,356,0.356,1139
20260914_141144_206684,1,1,REST,357,0.357,1134
20260914_141144_206684,1,1,REST,358,0.358,1135
20260914_141144_206684,1,1,REST,359,0.359,1137
20260914_141144_206684,1,1,REST,360,0.36,1136
20260914_141144_206684,1,1,REST,361,0.361,1137
20260914_141144_206684,1,1,REST,362,0.362,1135
20260914_141144_206684,1,1,REST,363,0.363,1131
20260914_141144_206684,1,1,REST,364,0.364,1136
20260914_141144_206684,1,1,REST,365,0.365,1145
20260914_141144_206684,1,1,REST,366,0.366,1136
20260914_141144_206684,1,1,REST,367,0.367,1139
20260914_141144_206684,1,1,REST,368,0.368,1139
20260914_141144_206684,1,1,REST,369,0.369,1136
20260914_141144_206684,1,1,REST,370,0.37,1136
20260914_141144_206684,1,1,REST,371,0.371,1134
20260914_141144_206684,1,1,REST,372,0.372,1136
20260914_141144_206684,1,1,REST,373,0.373,1138
20260914_141144_206684,1,1,REST,374,0.374,1136
20260914_141144_206684,1,1,REST,375,0.375,1137
20260914_141144_206684,1,1,REST,376,0.376,1134
20260914_141144_206684,1,1,REST,377,0.377,1145
20260914_141144_206684,1,1,REST,378,0.378,1147
20260914_141144_206684,1,1,REST,379,0.379,1137
20260914_141144_206684,1,1,REST,380,0.38,1137
20260914_141144_206684,1,1,REST,381,0.381,1137
20260914_141144_206684,1,1,REST,382,0.382,1191
20260914_141144_206684,1,1,REST,383,0.383,1168
20260914_141144_206684,1,1,REST,384,0.384,1136
20260914_141144_206684,1,1,REST,385,0.385,1137
20260914_141144_206684,1,1,REST,386,0.386,1137
20260914_141144_206684,1,1,REST,387,0.387,1137
20260914_141144_206684,1,1,REST,388,0.388,1136
20260914_141144_206684,1,1,REST,389,0.389,1136
20260914_141144_206684,1,1,REST,390,0.39,1139
20260914_141144_206684,1,1,REST,391,0.391,1146
20260914_141144_206684,1,1,REST,392,0.392,1146
20260914_141144_206684,1,1,REST,393,0.393,1138
20260914_141144_206684,1,1,REST,394,0.394,1136
20260914_141144_206684,1,1,REST,395,0.395,1136
20260914_141144_206684,1,1,REST,396,0.396,1139
20260914_141144_206684,1,1,REST,397,0.397,1138
20260914_141144_206684,1,1,REST,398,0.398,1137
20260914_141144_206684,1,1,REST,399,0.399,1141
20260914_141144_206684,1,1,REST,400,0.4,1136
20260914_141144_206684,1,1,REST,401,0.401,1135
20260914_141144_206684,1,1,REST,402,0.402,1127
20260914_141144_206684,1,1,REST,403,0.403,1126
20260914_141144_206684,1,1,REST,404,0.404,1135
20260914_141144_206684,1,1,REST,405,0.405,1136
20260914_141144_206684,1,1,REST,406,0.406,1137
20260914_141144_206684,1,1,REST,407,0.407,1126
20260914_141144_206684,1,1,REST,408,0.408,1136
20260914_141144_206684,1,1,REST,409,0.409,1143
20260914_141144_206684,1,1,REST,410,0.41,1147
20260914_141144_206684,1,1,REST,411,0.411,1136
20260914_141144_206684,1,1,REST,412,0.412,1137
20260914_141144_206684,1,1,REST,413,0.413,1138
20260914_141144_206684,1,1,REST,414,0.414,1139
20260914_141144_206684,1,1,REST,415,0.415,1136
20260914_141144_206684,1,1,REST,416,0.416,1137
20260914_141144_206684,1,1,REST,417,0.417,1153
20260914_141144_206684,1,1,REST,418,0.418,1152
20260914_141144_206684,1,1,REST,419,0.419,1145
20260914_141144_206684,1,1,REST,420,0.42,1165
20260914_141144_206684,1,1,REST,421,0.421,1151
20260914_141144_206684,1,1,REST,422,0.422,1139
20260914_141144_206684,1,1,REST,423,0.423,1143
20260914_141144_206684,1,1,REST,424,0.424,1135
20260914_141144_206684,1,1,REST,425,0.425,1135
20260914_141144_206684,1,1,REST,426,0.426,1152
20260914_141144_206684,1,1,REST,427,0.427,1149
20260914_141144_206684,1,1,REST,428,0.428,1050
20260914_141144_206684,1,1,REST,429,0.429,1136
20260914_141144_206684,1,1,REST,430,0.43,1137
20260914_141144_206684,1,1,REST,431,0.431,1143
20260914_141144_206684,1,1,REST,432,0.432,1141
20260914_141144_206684,1,1,REST,433,0.433,1136
20260914_141144_206684,1,1,REST,434,0.434,1154
20260914_141144_206684,1,1,REST,435,0.435,1149
20260914_141144_206684,1,1,REST,436,0.436,1147
20260914_141144_206684,1,1,REST,437,0.437,1139
20260914_141144_206684,1,1,REST,438,0.438,1141
20260914_141144_206684,1,1,REST,439,0.439,1131
20260914_141144_206684,1,1,REST,440,0.44,1136
20260914_141144_206684,1,1,REST,441,0.441,1136
20260914_141144_206684,1,1,REST,442,0.442,1138
20260914_141144_206684,1,1,REST,443,0.443,1137
20260914_141144_206684,1,1,REST,444,0.444,1137
20260914_141144_206684,1,1,REST,445,0.445,1141
20260914_141144_206684,1,1,REST,446,0.446,1140
20260914_141144_206684,1,1,REST,447,0.447,1133
20260914_141144_206684,1,1,REST,448,0.448,1106
20260914_141144_206684,1,1,REST,449,0.449,1142
20260914_141144_206684,1,1,REST,450,0.45,1146
20260914_141144_206684,1,1,REST,451,0.451,1141
20260914_141144_206684,1,1,REST,452,0.452,1136
20260914_141144_206684,1,1,REST,453,0.453,1139
20260914_141144_206684,1,1,REST,454,0.454,1136
20260914_141144_206684,1,1,REST,455,0.455,1138
20260914_141144_206684,1,1,REST,456,0.456,1143
20260914_141144_206684,1,1,REST,457,0.457,1142
20260914_141144_206684,1,1,REST,458,0.458,1147
20260914_141144_206684,1,1,REST,459,0.459,1143
20260914_141144_206684,1,1,REST,460,0.46,1169
20260914_141144_206684,1,1,REST,461,0.461,1150
20260914_141144_206684,1,1,REST,462,0.462,1156
20260914_141144_206684,1,1,REST,463,0.463,1136
20260914_141144_206684,1,1,REST,464,0.464,1136
20260914_141144_206684,1,1,REST,465,0.465,1142
20260914_141144_206684,1,1,REST,466,0.466,1135
20260914_141144_206684,1,1,REST,467,0.467,1154
20260914_141144_206684,1,1,REST,468,0.468,1143
20260914_141144_206684,1,1,REST,469,0.469,1142
20260914_141144_206684,1,1,REST,470,0.47,1138
20260914_141144_206684,1,1,REST,471,0.471,1147
20260914_141144_206684,1,1,REST,472,0.472,1144
20260914_141144_206684,1,1,REST,473,0.473,1145
20260914_141144_206684,1,1,REST,474,0.474,1149
20260914_141144_206684,1,1,REST,475,0.475,1097
20260914_141144_206684,1,1,REST,476,0.476,1143
20260914_141144_206684,1,1,REST,477,0.477,1129
20260914_141144_206684,1,1,REST,478,0.478,1127
20260914_141144_206684,1,1,REST,479,0.479,1134
20260914_141144_206684,1,1,REST,480,0.48,1131
20260914_141144_206684,1,1,REST,481,0.481,1120
20260914_141144_206684,1,1,REST,482,0.482,1137
20260914_141144_206684,1,1,REST,483,0.483,1140
20260914_141144_206684,1,1,REST,484,0.484,1136
20260914_141144_206684,1,1,REST,485,0.485,1136
20260914_141144_206684,1,1,REST,486,0.486,1136
20260914_141144_206684,1,1,REST,487,0.487,1145
20260914_141144_206684,1,1,REST,488,0.488,1142
20260914_141144_206684,1,1,REST,489,0.489,1142
20260914_141144_206684,1,1,REST,490,0.49,1138
20260914_141144_206684,1,1,REST,491,0.491,1139
20260914_141144_206684,1,1,REST,492,0.492,1136
20260914_141144_206684,1,1,REST,493,0.493,1146
20260914_141144_206684,1,1,REST,494,0.494,1138
20260914_141144_206684,1,1,REST,495,0.495,1136
20260914_141144_206684,1,1,REST,496,0.496,1136
20260914_141144_206684,1,1,REST,497,0.497,1135
20260914_141144_206684,1,1,REST,498,0.498,1136
20260914_141144_206684,1,1,REST,499,0.499,1135
20260914_141144_206684,1,1,REST,500,0.5,1136
20260914_141144_206684,1,1,REST,501,0.501,1135
20260914_141144_206684,1,1,REST,502,0.502,1138
20260914_141144_206684,1,1,REST,503,0.503,1148
20260914_141144_206684,1,1,REST,504,0.504,1149
20260914_141144_206684,1,1,REST,505,0.505,1153
20260914_141144_206684,1,1,REST,506,0.506,1138
20260914_141144_206684,1,1,REST,507,0.507,1137
20260914_141144_206684,1,1,REST,508,0.508,1139
20260914_141144_206684,1,1,REST,509,0.509,1136
20260914_141144_206684,1,1,REST,510,0.51,1143
20260914_141144_206684,1,1,REST,511,0.511,1143
20260914_141144_206684,1,1,REST,512,0.512,1141
20260914_141144_206684,1,1,REST,513,0.513,1150
20260914_141144_206684,1,1,REST,514,0.514,1139
20260914_141144_206684,1,1,REST,515,0.515,1138
20260914_141144_206684,1,1,REST,516,0.516,1130
20260914_141144_206684,1,1,REST,517,0.517,1132
20260914_141144_206684,1,1,REST,518,0.518,1135
20260914_141144_206684,1,1,REST,519,0.519,1136
20260914_141144_206684,1,1,REST,520,0.52,1127
20260914_141144_206684,1,1,REST,521,0.521,1136
20260914_141144_206684,1,1,REST,522,0.522,1136
20260914_141144_206684,1,1,REST,523,0.523,1132
20260914_141144_206684,1,1,REST,524,0.524,1148
20260914_141144_206684,1,1,REST,525,0.525,1153
20260914_141144_206684,1,1,REST,526,0.526,1147
20260914_141144_206684,1,1,REST,527,0.527,1152
20260914_141144_206684,1,1,REST,528,0.528,1147
20260914_141144_206684,1,1,REST,529,0.529,1141
20260914_141144_206684,1,1,REST,530,0.53,1142
20260914_141144_206684,1,1,REST,531,0.531,1146
20260914_141144_206684,1,1,REST,532,0.532,1149
20260914_141144_206684,1,1,REST,533,0.533,1138
20260914_141144_206684,1,1,REST,534,0.534,1139
20260914_141144_206684,1,1,REST,535,0.535,1141
20260914_141144_206684,1,1,REST,536,0.536,1142
20260914_141144_206684,1,1,REST,537,0.537,1148
20260914_141144_206684,1,1,REST,538,0.538,1141
20260914_141144_206684,1,1,REST,539,0.539,1125
20260914_141144_206684,1,1,REST,540,0.54,1136
20260914_141144_206684,1,1,REST,541,0.541,1106
20260914_141144_206684,1,1,REST,542,0.542,1136
20260914_141144_206684,1,1,REST,543,0.543,1136
20260914_141144_206684,1,1,REST,544,0.544,1153
20260914_141144_206684,1,1,REST,545,0.545,1136
20260914_141144_206684,1,1,REST,546,0.546,1153
20260914_141144_206684,1,1,REST,547,0.547,1143
20260914_141144_206684,1,1,REST,548,0.548,1146
20260914_141144_206684,1,1,REST,549,0.549,1145
20260914_141144_206684,1,1,REST,550,0.55,1146
20260914_141144_206684,1,1,REST,551,0.551,1157
20260914_141144_206684,1,1,REST,552,0.552,1142
20260914_141144_206684,1,1,REST,553,0.553,1139
20260914_141144_206684,1,1,REST,554,0.554,1149
20260914_141144_206684,1,1,REST,555,0.555,1123
20260914_141144_206684,1,1,REST,556,0.556,1143
20260914_141144_206684,1,1,REST,557,0.557,1140
20260914_141144_206684,1,1,REST,558,0.558,1139
20260914_141144_206684,1,1,REST,559,0.559,1138
20260914_141144_206684,1,1,REST,560,0.56,1126
20260914_141144_206684,1,1,REST,561,0.561,1136
20260914_141144_206684,1,1,REST,562,0.562,1117
20260914_141144_206684,1,1,REST,563,0.563,1153
20260914_141144_206684,1,1,REST,564,0.564,1137
20260914_141144_206684,1,1,REST,565,0.565,1135
20260914_141144_206684,1,1,REST,566,0.566,1136
20260914_141144_206684,1,1,REST,567,0.567,1138
20260914_141144_206684,1,1,REST,568,0.568,1138
20260914_141144_206684,1,1,REST,569,0.569,1137
20260914_141144_206684,1,1,REST,570,0.57,1136
20260914_141144_206684,1,1,REST,571,0.571,1137
20260914_141144_206684,1,1,REST,572,0.572,1136
20260914_141144_206684,1,1,REST,573,0.573,1155
20260914_141144_206684,1,1,REST,574,0.574,1143
20260914_141144_206684,1,1,REST,575,0.575,1142
20260914_141144_206684,1,1,REST,576,0.576,1136
20260914_141144_206684,1,1,REST,577,0.577,1121
20260914_141144_206684,1,1,REST,578,0.578,1136
20260914_141144_206684,1,1,REST,579,0.579,1141
20260914_141144_206684,1,1,REST,580,0.58,1135
20260914_141144_206684,1,1,REST,581,0.581,1136
20260914_141144_206684,1,1,REST,582,0.582,1145
20260914_141144_206684,1,1,REST,583,0.583,1141
20260914_141144_206684,1,1,REST,584,0.584,1136
20260914_141144_206684,1,1,REST,585,0.585,1140
20260914_141144_206684,1,1,REST,586,0.586,1133
20260914_141144_206684,1,1,REST,587,0.587,1137
20260914_141144_206684,1,1,REST,588,0.588,1120
20260914_141144_206684,1,1,REST,589,0.589,1146
20260914_141144_206684,1,1,REST,590,0.59,1136
20260914_141144_206684,1,1,REST,591,0.591,1138
20260914_141144_206684,1,1,REST,592,0.592,1139
20260914_141144_206684,1,1,REST,593,0.593,1139
20260914_141144_206684,1,1,REST,594,0.594,1138
20260914_141144_206684,1,1,REST,595,0.595,1137
20260914_141144_206684,1,1,REST,596,0.596,1140
20260914_141144_206684,1,1,REST,597,0.597,1136
20260914_141144_206684,1,1,REST,598,0.598,1134
20260914_141144_206684,1,1,REST,599,0.599,1133
20260914_141144_206684,1,1,REST,600,0.6,1136
20260914_141144_206684,1,1,REST,601,0.601,1168
20260914_141144_206684,1,1,REST,602,0.602,1138
20260914_141144_206684,1,1,REST,603,0.603,1136
20260914_141144_206684,1,1,REST,604,0.604,1136
20260914_141144_206684,1,1,REST,605,0.605,1137
20260914_141144_206684,1,1,REST,606,0.606,1142
20260914_141144_206684,1,1,REST,607,0.607,1150
20260914_141144_206684,1,1,REST,608,0.608,1151
20260914_141144_206684,1,1,REST,609,0.609,1141
20260914_141144_206684,1,1,REST,610,0.61,1149
20260914_141144_206684,1,1,REST,611,0.611,1147
20260914_141144_206684,1,1,REST,612,0.612,1136
20260914_141144_206684,1,1,REST,613,0.613,1140
20260914_141144_206684,1,1,REST,614,0.614,1145
20260914_141144_206684,1,1,REST,615,0.615,1136
20260914_141144_206684,1,1,REST,616,0.616,1141
20260914_141144_206684,1,1,REST,617,0.617,1138
20260914_141144_206684,1,1,REST,618,0.618,1145
20260914_141144_206684,1,1,REST,619,0.619,1135
20260914_141144_206684,1,1,REST,620,0.62,1141
20260914_141144_206684,1,1,REST,621,0.621,1137
20260914_141144_206684,1,1,REST,622,0.622,1141
20260914_141144_206684,1,1,REST,623,0.623,1133
20260914_141144_206684,1,1,REST,624,0.624,1142
20260914_141144_206684,1,1,REST,625,0.625,1127
20260914_141144_206684,1,1,REST,626,0.626,1091
20260914_141144_206684,1,1,REST,627,0.627,1136
20260914_141144_206684,1,1,REST,628,0.628,1129
20260914_141144_206684,1,1,REST,629,0.629,1107
20260914_141144_206684,1,1,REST,630,0.63,1136
20260914_141144_206684,1,1,REST,631,0.631,1140
20260914_141144_206684,1,1,REST,632,0.632,1141
20260914_141144_206684,1,1,REST,633,0.633,1137
20260914_141144_206684,1,1,REST,634,0.634,1137
20260914_141144_206684,1,1,REST,635,0.635,1139
20260914_141144_206684,1,1,REST,636,0.636,1138
20260914_141144_206684,1,1,REST,637,0.637,1138
20260914_141144_206684,1,1,REST,638,0.638,1136
20260914_141144_206684,1,1,REST,639,0.639,1132
20260914_141144_206684,1,1,REST,640,0.64,1189
20260914_141144_206684,1,1,REST,641,0.641,1136
20260914_141144_206684,1,1,REST,642,0.642,1135
20260914_141144_206684,1,1,REST,643,0.643,1149
20260914_141144_206684,1,1,REST,644,0.644,1136
20260914_141144_206684,1,1,REST,645,0.645,1138
20260914_141144_206684,1,1,REST,646,0.646,1136
20260914_141144_206684,1,1,REST,647,0.647,1138
20260914_141144_206684,1,1,REST,648,0.648,1148
20260914_141144_206684,1,1,REST,649,0.649,1136
20260914_141144_206684,1,1,REST,650,0.65,1146
20260914_141144_206684,1,1,REST,651,0.651,1149
20260914_141144_206684,1,1,REST,652,0.652,1142
20260914_141144_206684,1,1,REST,653,0.653,1142
20260914_141144_206684,1,1,REST,654,0.654,1137
20260914_141144_206684,1,1,REST,655,0.655,1140
20260914_141144_206684,1,1,REST,656,0.656,1141
20260914_141144_206684,1,1,REST,657,0.657,1140
20260914_141144_206684,1,1,REST,658,0.658,1171
20260914_141144_206684,1,1,REST,659,0.659,1133
20260914_141144_206684,1,1,REST,660,0.66,1136
20260914_141144_206684,1,1,REST,661,0.661,1120
20260914_141144_206684,1,1,REST,662,0.662,1141
20260914_141144_206684,1,1,REST,663,0.663,1133
20260914_141144_206684,1,1,REST,664,0.664,1145
20260914_141144_206684,1,1,REST,665,0.665,1127
20260914_141144_206684,1,1,REST,666,0.666,1136
20260914_141144_206684,1,1,REST,667,0.667,1142
20260914_141144_206684,1,1,REST,668,0.668,1138
20260914_141144_206684,1,1,REST,669,0.669,1145
